gym_id,gym_name,region,gym_size,sku,product_name,category,vendor,par_level,on_hand,avg_weekly_sales,weeks_of_supply,stock_status,cost,retail,inventory_value_cost,inventory_value_retail,days_since_last_receipt
MOV-021,Movement Portland,Pacific NW,Large,CB-103,Black Diamond Mojo Chalk Bag,Chalk Bags,Black Diamond,12,0,2.3,0.0,Out of Stock,9.0,19.95,0.0,0.0,30
MOV-021,Movement Portland,Pacific NW,Large,RP-001,Beal Stinger III 9.4mm,Ropes,Beal,7,0,1.0,0.0,Out of Stock,95.0,189.95,0.0,0.0,27
MOV-021,Movement Portland,Pacific NW,Large,RP-002,Mammut Crag Classic 9.8mm,Ropes,Mammut,7,2,1.1,1.8,Critical Low,80.0,159.95,160.0,319.9,26
MOV-021,Movement Portland,Pacific NW,Large,AP-001,prAna Stretch Zion Pant,Apparel,prAna,15,12,2.0,6.1,In Stock,40.0,85.0,480.0,1020.0,33
MOV-021,Movement Portland,Pacific NW,Large,AP-002,prAna Bridger Jean,Apparel,prAna,15,7,1.3,5.4,In Stock,35.0,75.0,245.0,525.0,41
MOV-021,Movement Portland,Pacific NW,Large,AP-003,Movement Logo Tee,Apparel,prAna,15,12,4.1,2.9,Low,8.0,25.0,96.0,300.0,11
MOV-021,Movement Portland,Pacific NW,Large,TR-001,Metolius Simulator 3D,Training,Metolius,7,1,0.6,1.7,Critical Low,20.0,44.95,20.0,44.95,56
MOV-021,Movement Portland,Pacific NW,Large,TR-002,Metolius Rock Rings,Training,Metolius,7,4,0.5,8.0,In Stock,15.0,34.95,60.0,139.8,29
MOV-022,Movement Sellwood,Pacific NW,Medium,SH-001,La Sportiva Tarantula,Climbing Shoes,La Sportiva,10,4,1.4,2.8,Low,45.0,89.95,180.0,359.8,46
MOV-022,Movement Sellwood,Pacific NW,Medium,SH-002,La Sportiva Finale,Climbing Shoes,La Sportiva,10,8,1.1,7.0,In Stock,50.0,99.95,400.0,799.6,36
MOV-022,Movement Sellwood,Pacific NW,Medium,SH-003,La Sportiva Solution,Climbing Shoes,La Sportiva,10,8,0.8,10.3,In Stock,95.0,189.95,760.0,1519.6,12
MOV-022,Movement Sellwood,Pacific NW,Medium,SH-004,Evolv Defy,Climbing Shoes,Evolv,10,9,1.2,7.5,In Stock,40.0,79.95,360.0,719.55,35
MOV-022,Movement Sellwood,Pacific NW,Medium,SH-005,Evolv Shaman,Climbing Shoes,Evolv,10,10,2.0,5.0,In Stock,85.0,169.95,850.0,1699.5,53
MOV-022,Movement Sellwood,Pacific NW,Medium,SH-006,Scarpa Instinct VS,Climbing Shoes,Scarpa,10,7,1.2,5.7,In Stock,90.0,179.95,630.0,1259.65,3
MOV-022,Movement Sellwood,Pacific NW,Medium,SH-007,Black Diamond Momentum,Climbing Shoes,Black Diamond,10,3,1.8,1.7,Critical Low,42.0,84.95,126.0,254.85,20
MOV-022,Movement Sellwood,Pacific NW,Medium,HR-001,Petzl Corax,Harnesses,Petzl,8,7,1.4,5.0,In Stock,32.0,64.95,224.0,454.65,48
MOV-022,Movement Sellwood,Pacific NW,Medium,HR-002,Black Diamond Momentum Harness,Harnesses,Black Diamond,8,7,0.6,11.2,In Stock,30.0,59.95,210.0,419.65,30
MOV-022,Movement Sellwood,Pacific NW,Medium,HR-003,Petzl Sitta,Harnesses,Petzl,8,8,0.6,13.8,Overstock,70.0,139.95,560.0,1119.6,49
MOV-022,Movement Sellwood,Pacific NW,Medium,HR-004,Mammut Ophir 4 Slide,Harnesses,Mammut,8,9,1.4,6.5,In Stock,35.0,69.95,315.0,629.55,48
MOV-022,Movement Sellwood,Pacific NW,Medium,CH-001,FrictionLabs Unicorn Dust,Chalk,FrictionLabs,25,6,3.6,1.7,Critical Low,10.0,21.95,60.0,131.7,54
MOV-022,Movement Sellwood,Pacific NW,Medium,CH-002,FrictionLabs Gorilla Grip,Chalk,FrictionLabs,25,18,2.5,7.1,In Stock,12.0,24.95,216.0,449.1,23
MOV-022,Movement Sellwood,Pacific NW,Medium,CH-003,Metolius Super Chalk,Chalk,Metolius,25,36,4.0,9.0,In Stock,4.0,9.95,144.0,358.2,7
MOV-022,Movement Sellwood,Pacific NW,Medium,CH-004,Black Diamond White Gold,Chalk,Black Diamond,25,7,2.8,2.5,Low,5.0,11.95,35.0,83.65,7
MOV-022,Movement Sellwood,Pacific NW,Medium,BD-001,Petzl GriGri+,Belay Devices,Petzl,5,5,0.5,9.9,In Stock,55.0,109.95,275.0,549.75,23
MOV-022,Movement Sellwood,Pacific NW,Medium,BD-002,Black Diamond ATC-XP,Belay Devices,Black Diamond,5,6,0.7,8.5,In Stock,12.0,24.95,72.0,149.7,50
MOV-022,Movement Sellwood,Pacific NW,Medium,BD-003,Mammut Smart 2.0,Belay Devices,Mammut,5,5,0.6,8.2,In Stock,15.0,29.95,75.0,149.75,51
MOV-022,Movement Sellwood,Pacific NW,Medium,CB-001,Petzl Attache,Carabiners,Petzl,5,2,0.6,3.2,Low,8.0,16.95,16.0,33.9,15
MOV-022,Movement Sellwood,Pacific NW,Medium,CB-002,Black Diamond RockLock,Carabiners,Black Diamond,5,3,1.0,3.0,Low,7.0,14.95,21.0,44.85,12
MOV-022,Movement Sellwood,Pacific NW,Medium,CB-003,Petzl Djinn Quickdraw,Carabiners,Petzl,5,2,0.6,3.5,Low,12.0,24.95,24.0,49.9,50
MOV-022,Movement Sellwood,Pacific NW,Medium,CB-101,Metolius Competition Chalk Bag,Chalk Bags,Metolius,8,9,1.2,7.6,In Stock,8.0,17.95,72.0,161.55,35
MOV-022,Movement Sellwood,Pacific NW,Medium,CB-102,Mammut Gym Print Chalk Bag,Chalk Bags,Mammut,8,3,1.6,1.8,Critical Low,10.0,21.95,30.0,65.85,30
MOV-022,Movement Sellwood,Pacific NW,Medium,CB-103,Black Diamond Mojo Chalk Bag,Chalk Bags,Black Diamond,8,7,1.0,7.3,In Stock,9.0,19.95,63.0,139.65,21
MOV-022,Movement Sellwood,Pacific NW,Medium,RP-001,Beal Stinger III 9.4mm,Ropes,Beal,5,3,1.3,2.3,Low,95.0,189.95,285.0,569.85,50
MOV-022,Movement Sellwood,Pacific NW,Medium,RP-002,Mammut Crag Classic 9.8mm,Ropes,Mammut,5,1,0.6,1.8,Critical Low,80.0,159.95,80.0,159.95,12
MOV-022,Movement Sellwood,Pacific NW,Medium,AP-001,prAna Stretch Zion Pant,Apparel,prAna,10,6,1.5,4.1,In Stock,40.0,85.0,240.0,510.0,8
MOV-022,Movement Sellwood,Pacific NW,Medium,AP-002,prAna Bridger Jean,Apparel,prAna,10,0,1.1,0.0,Out of Stock,35.0,75.0,0.0,0.0,55
MOV-022,Movement Sellwood,Pacific NW,Medium,AP-003,Movement Logo Tee,Apparel,prAna,10,5,1.2,4.2,In Stock,8.0,25.0,40.0,125.0,20
MOV-022,Movement Sellwood,Pacific NW,Medium,TR-001,Metolius Simulator 3D,Training,Metolius,5,2,0.9,2.2,Low,20.0,44.95,40.0,89.9,6
MOV-022,Movement Sellwood,Pacific NW,Medium,TR-002,Metolius Rock Rings,Training,Metolius,5,2,0.5,4.0,In Stock,15.0,34.95,30.0,69.9,2
MOV-023,Movement Wrigleyville,Midwest,Large,SH-001,La Sportiva Tarantula,Climbing Shoes,La Sportiva,15,11,1.3,8.8,In Stock,45.0,89.95,495.0,989.45,26
MOV-023,Movement Wrigleyville,Midwest,Large,SH-002,La Sportiva Finale,Climbing Shoes,La Sportiva,15,9,3.0,3.0,Low,50.0,99.95,450.0,899.55,23
MOV-023,Movement Wrigleyville,Midwest,Large,SH-003,La Sportiva Solution,Climbing Shoes,La Sportiva,15,14,0.8,17.5,Overstock,95.0,189.95,1330.0,2659.3,15
MOV-023,Movement Wrigleyville,Midwest,Large,SH-004,Evolv Defy,Climbing Shoes,Evolv,15,11,2.5,4.3,In Stock,40.0,79.95,440.0,879.45,25
MOV-023,Movement Wrigleyville,Midwest,Large,SH-005,Evolv Shaman,Climbing Shoes,Evolv,15,4,3.0,1.3,Critical Low,85.0,169.95,340.0,679.8,50
MOV-023,Movement Wrigleyville,Midwest,Large,SH-006,Scarpa Instinct VS,Climbing Shoes,Scarpa,15,11,1.9,5.7,In Stock,90.0,179.95,990.0,1979.45,33
MOV-023,Movement Wrigleyville,Midwest,Large,SH-007,Black Diamond Momentum,Climbing Shoes,Black Diamond,15,14,1.8,7.6,In Stock,42.0,84.95,588.0,1189.3,6
MOV-023,Movement Wrigleyville,Midwest,Large,HR-001,Petzl Corax,Harnesses,Petzl,12,6,1.4,4.2,In Stock,32.0,64.95,192.0,389.7,26
MOV-023,Movement Wrigleyville,Midwest,Large,HR-002,Black Diamond Momentum Harness,Harnesses,Black Diamond,12,10,2.1,4.8,In Stock,30.0,59.95,300.0,599.5,3
MOV-023,Movement Wrigleyville,Midwest,Large,HR-003,Petzl Sitta,Harnesses,Petzl,12,12,1.7,6.9,In Stock,70.0,139.95,840.0,1679.4,19
MOV-023,Movement Wrigleyville,Midwest,Large,HR-004,Mammut Ophir 4 Slide,Harnesses,Mammut,12,7,1.2,5.7,In Stock,35.0,69.95,245.0,489.65,43
MOV-023,Movement Wrigleyville,Midwest,Large,CH-001,FrictionLabs Unicorn Dust,Chalk,FrictionLabs,37,37,7.9,4.7,In Stock,10.0,21.95,370.0,812.15,16
MOV-023,Movement Wrigleyville,Midwest,Large,CH-002,FrictionLabs Gorilla Grip,Chalk,FrictionLabs,37,5,9.7,0.5,Critical Low,12.0,24.95,60.0,124.75,21
MOV-023,Movement Wrigleyville,Midwest,Large,CH-003,Metolius Super Chalk,Chalk,Metolius,37,32,3.4,9.4,In Stock,4.0,9.95,128.0,318.4,3
MOV-023,Movement Wrigleyville,Midwest,Large,CH-004,Black Diamond White Gold,Chalk,Black Diamond,37,34,5.2,6.5,In Stock,5.0,11.95,170.0,406.3,20
MOV-023,Movement Wrigleyville,Midwest,Large,BD-001,Petzl GriGri+,Belay Devices,Petzl,7,5,0.8,6.0,In Stock,55.0,109.95,275.0,549.75,45
MOV-023,Movement Wrigleyville,Midwest,Large,BD-002,Black Diamond ATC-XP,Belay Devices,Black Diamond,7,8,0.9,8.6,In Stock,12.0,24.95,96.0,199.6,23
MOV-023,Movement Wrigleyville,Midwest,Large,BD-003,Mammut Smart 2.0,Belay Devices,Mammut,7,7,1.2,5.9,In Stock,15.0,29.95,105.0,209.65,31
MOV-023,Movement Wrigleyville,Midwest,Large,CB-001,Petzl Attache,Carabiners,Petzl,7,9,1.3,7.1,In Stock,8.0,16.95,72.0,152.55,6
MOV-023,Movement Wrigleyville,Midwest,Large,CB-002,Black Diamond RockLock,Carabiners,Black Diamond,7,4,0.9,4.6,In Stock,7.0,14.95,28.0,59.8,47
MOV-023,Movement Wrigleyville,Midwest,Large,CB-003,Petzl Djinn Quickdraw,Carabiners,Petzl,7,2,1.8,1.1,Critical Low,12.0,24.95,24.0,49.9,56
MOV-023,Movement Wrigleyville,Midwest,Large,CB-101,Metolius Competition Chalk Bag,Chalk Bags,Metolius,12,7,2.8,2.5,Low,8.0,17.95,56.0,125.65,10
MOV-023,Movement Wrigleyville,Midwest,Large,CB-102,Mammut Gym Print Chalk Bag,Chalk Bags,Mammut,12,5,1.5,3.4,Low,10.0,21.95,50.0,109.75,56
MOV-023,Movement Wrigleyville,Midwest,Large,CB-103,Black Diamond Mojo Chalk Bag,Chalk Bags,Black Diamond,12,10,1.9,5.2,In Stock,9.0,19.95,90.0,199.5,57
MOV-023,Movement Wrigleyville,Midwest,Large,RP-001,Beal Stinger III 9.4mm,Ropes,Beal,7,5,1.1,4.7,In Stock,95.0,189.95,475.0,949.75,2
MOV-023,Movement Wrigleyville,Midwest,Large,RP-002,Mammut Crag Classic 9.8mm,Ropes,Mammut,7,6,1.2,5.1,In Stock,80.0,159.95,480.0,959.7,27
MOV-023,Movement Wrigleyville,Midwest,Large,AP-001,prAna Stretch Zion Pant,Apparel,prAna,15,12,2.0,6.0,In Stock,40.0,85.0,480.0,1020.0,51
MOV-023,Movement Wrigleyville,Midwest,Large,AP-002,prAna Bridger Jean,Apparel,prAna,15,7,1.7,4.0,In Stock,35.0,75.0,245.0,525.0,38
MOV-023,Movement Wrigleyville,Midwest,Large,AP-003,Movement Logo Tee,Apparel,prAna,15,11,4.2,2.6,Low,8.0,25.0,88.0,275.0,40
MOV-023,Movement Wrigleyville,Midwest,Large,TR-001,Metolius Simulator 3D,Training,Metolius,7,6,1.3,4.5,In Stock,20.0,44.95,120.0,269.7,13
MOV-023,Movement Wrigleyville,Midwest,Large,TR-002,Metolius Rock Rings,Training,Metolius,7,6,1.4,4.3,In Stock,15.0,34.95,90.0,209.7,7
MOV-024,Movement Lincoln Park,Midwest,Medium,SH-001,La Sportiva Tarantula,Climbing Shoes,La Sportiva,10,5,1.9,2.7,Low,45.0,89.95,225.0,449.75,18
MOV-024,Movement Lincoln Park,Midwest,Medium,SH-002,La Sportiva Finale,Climbing Shoes,La Sportiva,10,13,2.1,6.2,In Stock,50.0,99.95,650.0,1299.35,55
MOV-024,Movement Lincoln Park,Midwest,Medium,SH-003,La Sportiva Solution,Climbing Shoes,La Sportiva,10,4,2.0,2.0,Low,95.0,189.95,380.0,759.8,6
MOV-024,Movement Lincoln Park,Midwest,Medium,SH-004,Evolv Defy,Climbing Shoes,Evolv,10,3,1.3,2.3,Low,40.0,79.95,120.0,239.85,50
MOV-024,Movement Lincoln Park,Midwest,Medium,SH-005,Evolv Shaman,Climbing Shoes,Evolv,10,8,0.6,13.1,Overstock,85.0,169.95,680.0,1359.6,30
MOV-024,Movement Lincoln Park,Midwest,Medium,SH-006,Scarpa Instinct VS,Climbing Shoes,Scarpa,10,4,1.2,3.2,Low,90.0,179.95,360.0,719.8,41
MOV-024,Movement Lincoln Park,Midwest,Medium,SH-007,Black Diamond Momentum,Climbing Shoes,Black Diamond,10,5,1.9,2.6,Low,42.0,84.95,210.0,424.75,56
MOV-024,Movement Lincoln Park,Midwest,Medium,HR-001,Petzl Corax,Harnesses,Petzl,8,2,1.4,1.4,Critical Low,32.0,64.95,64.0,129.9,32
MOV-024,Movement Lincoln Park,Midwest,Medium,HR-002,Black Diamond Momentum Harness,Harnesses,Black Diamond,8,7,1.0,7.3,In Stock,30.0,59.95,210.0,419.65,36
MOV-024,Movement Lincoln Park,Midwest,Medium,HR-003,Petzl Sitta,Harnesses,Petzl,8,1,1.3,0.8,Critical Low,70.0,139.95,70.0,139.95,1
MOV-024,Movement Lincoln Park,Midwest,Medium,HR-004,Mammut Ophir 4 Slide,Harnesses,Mammut,8,11,1.0,10.8,In Stock,35.0,69.95,385.0,769.45,2
MOV-024,Movement Lincoln Park,Midwest,Medium,CH-001,FrictionLabs Unicorn Dust,Chalk,FrictionLabs,25,21,3.1,6.8,In Stock,10.0,21.95,210.0,460.95,25
MOV-024,Movement Lincoln Park,Midwest,Medium,CH-002,FrictionLabs Gorilla Grip,Chalk,FrictionLabs,25,29,2.0,14.4,Overstock,12.0,24.95,348.0,723.55,6
MOV-024,Movement Lincoln Park,Midwest,Medium,CH-003,Metolius Super Chalk,Chalk,Metolius,25,27,3.5,7.7,In Stock,4.0,9.95,108.0,268.65,51
MOV-024,Movement Lincoln Park,Midwest,Medium,CH-004,Black Diamond White Gold,Chalk,Black Diamond,25,10,4.3,2.3,Low,5.0,11.95,50.0,119.5,45
MOV-024,Movement Lincoln Park,Midwest,Medium,BD-001,Petzl GriGri+,Belay Devices,Petzl,5,3,0.8,3.7,Low,55.0,109.95,165.0,329.85,50
MOV-024,Movement Lincoln Park,Midwest,Medium,BD-002,Black Diamond ATC-XP,Belay Devices,Black Diamond,5,3,0.5,6.0,In Stock,12.0,24.95,36.0,74.85,6
MOV-024,Movement Lincoln Park,Midwest,Medium,BD-003,Mammut Smart 2.0,Belay Devices,Mammut,5,2,0.7,3.0,Low,15.0,29.95,30.0,59.9,3
MOV-024,Movement Lincoln Park,Midwest,Medium,CB-001,Petzl Attache,Carabiners,Petzl,5,2,0.7,2.7,Low,8.0,16.95,16.0,33.9,5
MOV-024,Movement Lincoln Park,Midwest,Medium,CB-002,Black Diamond RockLock,Carabiners,Black Diamond,5,3,1.0,3.0,Low,7.0,14.95,21.0,44.85,50
MOV-024,Movement Lincoln Park,Midwest,Medium,CB-003,Petzl Djinn Quickdraw,Carabiners,Petzl,5,2,1.1,1.8,Critical Low,12.0,24.95,24.0,49.9,56
MOV-024,Movement Lincoln Park,Midwest,Medium,CB-101,Metolius Competition Chalk Bag,Chalk Bags,Metolius,8,2,1.2,1.6,Critical Low,8.0,17.95,16.0,35.9,50
MOV-024,Movement Lincoln Park,Midwest,Medium,CB-102,Mammut Gym Print Chalk Bag,Chalk Bags,Mammut,8,9,1.9,4.6,In Stock,10.0,21.95,90.0,197.55,39
MOV-024,Movement Lincoln Park,Midwest,Medium,CB-103,Black Diamond Mojo Chalk Bag,Chalk Bags,Black Diamond,8,6,1.3,4.7,In Stock,9.0,19.95,54.0,119.7,23
MOV-024,Movement Lincoln Park,Midwest,Medium,RP-001,Beal Stinger III 9.4mm,Ropes,Beal,5,3,1.0,3.1,Low,95.0,189.95,285.0,569.85,48
MOV-024,Movement Lincoln Park,Midwest,Medium,RP-002,Mammut Crag Classic 9.8mm,Ropes,Mammut,5,1,1.2,0.8,Critical Low,80.0,159.95,80.0,159.95,58
MOV-024,Movement Lincoln Park,Midwest,Medium,AP-001,prAna Stretch Zion Pant,Apparel,prAna,10,11,3.0,3.7,Low,40.0,85.0,440.0,935.0,23
MOV-024,Movement Lincoln Park,Midwest,Medium,AP-002,prAna Bridger Jean,Apparel,prAna,10,8,2.4,3.3,Low,35.0,75.0,280.0,600.0,21
MOV-024,Movement Lincoln Park,Midwest,Medium,AP-003,Movement Logo Tee,Apparel,prAna,10,9,0.9,9.8,In Stock,8.0,25.0,72.0,225.0,17
MOV-024,Movement Lincoln Park,Midwest,Medium,TR-001,Metolius Simulator 3D,Training,Metolius,5,4,0.5,8.0,In Stock,20.0,44.95,80.0,179.8,2
MOV-024,Movement Lincoln Park,Midwest,Medium,TR-002,Metolius Rock Rings,Training,Metolius,5,3,0.5,6.0,In Stock,15.0,34.95,45.0,104.85,58
MOV-025,Movement Philadelphia,Northeast,Large,SH-001,La Sportiva Tarantula,Climbing Shoes,La Sportiva,15,16,2.7,5.8,In Stock,45.0,89.95,720.0,1439.2,14
MOV-025,Movement Philadelphia,Northeast,Large,SH-002,La Sportiva Finale,Climbing Shoes,La Sportiva,15,9,2.4,3.8,Low,50.0,99.95,450.0,899.55,40
MOV-025,Movement Philadelphia,Northeast,Large,SH-003,La Sportiva Solution,Climbing Shoes,La Sportiva,15,19,1.4,13.8,Overstock,95.0,189.95,1805.0,3609.05,15
MOV-025,Movement Philadelphia,Northeast,Large,SH-004,Evolv Defy,Climbing Shoes,Evolv,15,17,1.8,9.3,In Stock,40.0,79.95,680.0,1359.15,31
MOV-025,Movement Philadelphia,Northeast,Large,SH-005,Evolv Shaman,Climbing Shoes,Evolv,15,8,2.2,3.7,Low,85.0,169.95,680.0,1359.6,1
MOV-025,Movement Philadelphia,Northeast,Large,SH-006,Scarpa Instinct VS,Climbing Shoes,Scarpa,15,9,1.9,4.6,In Stock,90.0,179.95,810.0,1619.55,16
MOV-025,Movement Philadelphia,Northeast,Large,SH-007,Black Diamond Momentum,Climbing Shoes,Black Diamond,15,11,3.3,3.3,Low,42.0,84.95,462.0,934.45,57
MOV-025,Movement Philadelphia,Northeast,Large,HR-001,Petzl Corax,Harnesses,Petzl,12,11,1.9,5.7,In Stock,32.0,64.95,352.0,714.45,1
MOV-025,Movement Philadelphia,Northeast,Large,HR-002,Black Diamond Momentum Harness,Harnesses,Black Diamond,12,6,1.7,3.6,Low,30.0,59.95,180.0,359.7,32
MOV-025,Movement Philadelphia,Northeast,Large,HR-003,Petzl Sitta,Harnesses,Petzl,12,15,2.2,6.8,In Stock,70.0,139.95,1050.0,2099.25,57
MOV-025,Movement Philadelphia,Northeast,Large,HR-004,Mammut Ophir 4 Slide,Harnesses,Mammut,12,4,1.5,2.7,Low,35.0,69.95,140.0,279.8,36
MOV-025,Movement Philadelphia,Northeast,Large,CH-001,FrictionLabs Unicorn Dust,Chalk,FrictionLabs,37,46,2.1,22.3,Overstock,10.0,21.95,460.0,1009.7,27
MOV-025,Movement Philadelphia,Northeast,Large,CH-002,FrictionLabs Gorilla Grip,Chalk,FrictionLabs,37,13,7.6,1.7,Critical Low,12.0,24.95,156.0,324.35,35
MOV-025,Movement Philadelphia,Northeast,Large,CH-003,Metolius Super Chalk,Chalk,Metolius,37,17,7.3,2.3,Low,4.0,9.95,68.0,169.15,36
MOV-025,Movement Philadelphia,Northeast,Large,CH-004,Black Diamond White Gold,Chalk,Black Diamond,37,37,1.8,20.4,Overstock,5.0,11.95,185.0,442.15,14
MOV-025,Movement Philadelphia,Northeast,Large,BD-001,Petzl GriGri+,Belay Devices,Petzl,7,4,1.3,3.1,Low,55.0,109.95,220.0,439.8,31
MOV-025,Movement Philadelphia,Northeast,Large,BD-002,Black Diamond ATC-XP,Belay Devices,Black Diamond,7,2,1.3,1.6,Critical Low,12.0,24.95,24.0,49.9,41
MOV-025,Movement Philadelphia,Northeast,Large,BD-003,Mammut Smart 2.0,Belay Devices,Mammut,7,5,1.7,2.9,Low,15.0,29.95,75.0,149.75,55
MOV-025,Movement Philadelphia,Northeast,Large,CB-001,Petzl Attache,Carabiners,Petzl,7,2,0.8,2.6,Low,8.0,16.95,16.0,33.9,18
MOV-025,Movement Philadelphia,Northeast,Large,CB-002,Black Diamond RockLock,Carabiners,Black Diamond,7,6,0.5,11.5,In Stock,7.0,14.95,42.0,89.7,1
MOV-025,Movement Philadelphia,Northeast,Large,CB-003,Petzl Djinn Quickdraw,Carabiners,Petzl,7,5,1.2,4.0,In Stock,12.0,24.95,60.0,124.75,1
MOV-025,Movement Philadelphia,Northeast,Large,CB-101,Metolius Competition Chalk Bag,Chalk Bags,Metolius,12,6,2.0,3.0,Low,8.0,17.95,48.0,107.7,41
MOV-025,Movement Philadelphia,Northeast,Large,CB-102,Mammut Gym Print Chalk Bag,Chalk Bags,Mammut,12,0,1.4,0.0,Out of Stock,10.0,21.95,0.0,0.0,34
MOV-025,Movement Philadelphia,Northeast,Large,CB-103,Black Diamond Mojo Chalk Bag,Chalk Bags,Black Diamond,12,10,2.1,4.9,In Stock,9.0,19.95,90.0,199.5,28
MOV-025,Movement Philadelphia,Northeast,Large,RP-001,Beal Stinger III 9.4mm,Ropes,Beal,7,7,1.5,4.7,In Stock,95.0,189.95,665.0,1329.65,59
MOV-025,Movement Philadelphia,Northeast,Large,RP-002,Mammut Crag Classic 9.8mm,Ropes,Mammut,7,6,1.3,4.7,In Stock,80.0,159.95,480.0,959.7,36
MOV-025,Movement Philadelphia,Northeast,Large,AP-001,prAna Stretch Zion Pant,Apparel,prAna,15,13,2.5,5.2,In Stock,40.0,85.0,520.0,1105.0,42
MOV-025,Movement Philadelphia,Northeast,Large,AP-002,prAna Bridger Jean,Apparel,prAna,15,9,1.8,4.9,In Stock,35.0,75.0,315.0,675.0,32
MOV-025,Movement Philadelphia,Northeast,Large,AP-003,Movement Logo Tee,Apparel,prAna,15,8,3.2,2.5,Low,8.0,25.0,64.0,200.0,27
MOV-025,Movement Philadelphia,Northeast,Large,TR-001,Metolius Simulator 3D,Training,Metolius,7,6,0.5,12.0,In Stock,20.0,44.95,120.0,269.7,2
MOV-025,Movement Philadelphia,Northeast,Large,TR-002,Metolius Rock Rings,Training,Metolius,7,4,0.9,4.3,In Stock,15.0,34.95,60.0,139.8,7
MOV-026,Movement King of Prussia,Northeast,Medium,SH-001,La Sportiva Tarantula,Climbing Shoes,La Sportiva,10,0,1.6,0.0,Out of Stock,45.0,89.95,0.0,0.0,12
MOV-026,Movement King of Prussia,Northeast,Medium,SH-002,La Sportiva Finale,Climbing Shoes,La Sportiva,10,2,1.3,1.6,Critical Low,50.0,99.95,100.0,199.9,49
MOV-026,Movement King of Prussia,Northeast,Medium,SH-003,La Sportiva Solution,Climbing Shoes,La Sportiva,10,8,1.7,4.6,In Stock,95.0,189.95,760.0,1519.6,20
MOV-026,Movement King of Prussia,Northeast,Medium,SH-004,Evolv Defy,Climbing Shoes,Evolv,10,8,1.4,5.7,In Stock,40.0,79.95,320.0,639.6,26
MOV-026,Movement King of Prussia,Northeast,Medium,SH-005,Evolv Shaman,Climbing Shoes,Evolv,10,9,0.6,15.0,Overstock,85.0,169.95,765.0,1529.55,14
MOV-026,Movement King of Prussia,Northeast,Medium,SH-006,Scarpa Instinct VS,Climbing Shoes,Scarpa,10,4,1.3,3.1,Low,90.0,179.95,360.0,719.8,22
MOV-026,Movement King of Prussia,Northeast,Medium,SH-007,Black Diamond Momentum,Climbing Shoes,Black Diamond,10,2,1.2,1.6,Critical Low,42.0,84.95,84.0,169.9,32
MOV-026,Movement King of Prussia,Northeast,Medium,HR-001,Petzl Corax,Harnesses,Petzl,8,7,1.8,3.9,Low,32.0,64.95,224.0,454.65,14
MOV-026,Movement King of Prussia,Northeast,Medium,HR-002,Black Diamond Momentum Harness,Harnesses,Black Diamond,8,8,1.7,4.7,In Stock,30.0,59.95,240.0,479.6,20
MOV-026,Movement King of Prussia,Northeast,Medium,HR-003,Petzl Sitta,Harnesses,Petzl,8,6,1.5,4.0,In Stock,70.0,139.95,420.0,839.7,40
MOV-026,Movement King of Prussia,Northeast,Medium,HR-004,Mammut Ophir 4 Slide,Harnesses,Mammut,8,5,0.9,5.4,In Stock,35.0,69.95,175.0,349.75,18
MOV-026,Movement King of Prussia,Northeast,Medium,CH-001,FrictionLabs Unicorn Dust,Chalk,FrictionLabs,25,18,1.4,13.2,Overstock,10.0,21.95,180.0,395.1,15
MOV-026,Movement King of Prussia,Northeast,Medium,CH-002,FrictionLabs Gorilla Grip,Chalk,FrictionLabs,25,25,5.5,4.5,In Stock,12.0,24.95,300.0,623.75,43
MOV-026,Movement King of Prussia,Northeast,Medium,CH-003,Metolius Super Chalk,Chalk,Metolius,25,22,3.3,6.6,In Stock,4.0,9.95,88.0,218.9,19
MOV-026,Movement King of Prussia,Northeast,Medium,CH-004,Black Diamond White Gold,Chalk,Black Diamond,25,22,3.0,7.3,In Stock,5.0,11.95,110.0,262.9,25
MOV-026,Movement King of Prussia,Northeast,Medium,BD-001,Petzl GriGri+,Belay Devices,Petzl,5,4,0.9,4.2,In Stock,55.0,109.95,220.0,439.8,12
MOV-026,Movement King of Prussia,Northeast,Medium,BD-002,Black Diamond ATC-XP,Belay Devices,Black Diamond,5,3,0.5,6.0,In Stock,12.0,24.95,36.0,74.85,46
MOV-026,Movement King of Prussia,Northeast,Medium,BD-003,Mammut Smart 2.0,Belay Devices,Mammut,5,3,0.6,4.7,In Stock,15.0,29.95,45.0,89.85,54
MOV-026,Movement King of Prussia,Northeast,Medium,CB-001,Petzl Attache,Carabiners,Petzl,5,3,0.5,6.0,In Stock,8.0,16.95,24.0,50.85,54
MOV-026,Movement King of Prussia,Northeast,Medium,CB-002,Black Diamond RockLock,Carabiners,Black Diamond,5,3,0.5,5.5,In Stock,7.0,14.95,21.0,44.85,39
MOV-026,Movement King of Prussia,Northeast,Medium,CB-003,Petzl Djinn Quickdraw,Carabiners,Petzl,5,3,1.0,2.9,Low,12.0,24.95,36.0,74.85,40
MOV-026,Movement King of Prussia,Northeast,Medium,CB-101,Metolius Competition Chalk Bag,Chalk Bags,Metolius,8,6,1.2,4.9,In Stock,8.0,17.95,48.0,107.7,16
MOV-026,Movement King of Prussia,Northeast,Medium,CB-102,Mammut Gym Print Chalk Bag,Chalk Bags,Mammut,8,8,1.6,5.0,In Stock,10.0,21.95,80.0,175.6,21
